Price,Close,High,Low,Open,Volume
Ticker,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
Date,,,,,
2023-05-02,2842.92236328125,2876.4053242379528,2836.500235716462,2854.099627603819,663800
2023-05-03,2872.48388671875,2904.5452187333576,2840.4225547041424,2861.0124316971655,1237193
2023-05-04,2924.595458984375,2927.8308189550894,2865.080729863428,2890.425978784644,1008540
2023-05-05,2954.107666015625,2965.9223798993326,2893.4166558751585,2912.976988654849,1326561
2023-05-08,2960.480712890625,2976.4133537233706,2934.5473238404625,2956.1176683524873,941879
2023-05-09,2975.53125,3014.750061152306,2951.9508919201503,2957.147432272356,1025850
2023-05-10,2982.001708984375,2997.2971385118803,2959.941131419273,2983.5214855355994,751851
2023-05-11,3078.431396484375,3094.5110124647167,2972.295494368145,2992.4442054157716,3229605
2023-05-12,3069.950439453125,3117.650220495367,3025.7311362367177,3077.6960585376078,1998170
2023-05-15,3070.8330078125,3106.129938936782,3060.096905803391,3072.9899946177907,810281
2023-05-16,3076.813720703125,3103.874555394056,3061.3713145997417,3070.832756558483,822404
2023-05-17,3032.05517578125,3086.4712746390796,3015.4853243105263,3074.7547030298006,835371
2023-05-18,3048.3310546875,3063.969507177611,3032.8395769846866,3044.99731224012,498067
2023-05-19,3024.211181640625,3066.861634228253,3008.1315665290426,3062.9888249137816,633262
2023-05-22,3024.652587890625,3044.948513626895,2986.512390795956,3010.0436768692007,659425
2023-05-23,3059.655517578125,3066.861830197087,3024.7506813890623,3026.7116218632204,581204
2023-05-24,3040.928466796875,3071.9602543217666,3037.4968209371978,3054.1648151127733,439465
2023-05-25,3062.547607421875,3067.8911219041397,3025.7309051441916,3040.9281925809173,500313
2023-05-26,3067.302978515625,3075.6860468750488,3050.9782448993383,3062.00853501105,568249
2023-05-29,3076.127197265625,3093.3835690257174,3055.19430152352,3085.7358533735714,535712
2023-05-30,3082.990478515625,3093.38355864554,3066.4696988545093,3085.441654077151,506026
2023-05-31,3130.592529296875,3156.4770882847147,3075.1959585362356,3090.393247859951,2349066
2023-06-01,3177.40966796875,3186.4299457602147,3144.367870740695,3172.164296123505,1104861
2023-06-02,3174.027099609375,3186.4790230577487,3156.133518771358,3176.1350147535795,781973
2023-06-05,3137.259521484375,3176.674375637722,3132.602288035808,3176.674375637722,492565
2023-06-06,3150.00537109375,3175.6445689262578,3132.6020265020716,3145.103020504545,577698
2023-06-07,3161.8203125,3166.18335696534,3143.6325426244857,3154.1725971533633,470038
2023-06-08,3149.515625,3183.5869668845826,3130.6415723013465,3157.1142695929643,561161
2023-06-09,3139.201171875,3196.7924456241662,3127.357178388282,3168.0709059988744,1239045
2023-06-12,3153.216796875,3160.718089804831,3110.1835203196893,3143.790903025459,1029156
2023-06-13,3220.431396484375,3229.46234547089,3163.481332887787,3168.2683768219918,1598821
2023-06-14,3227.685791015625,3247.1296334199333,3210.7094474181245,3222.5534416908013,741615
2023-06-15,3251.52197265625,3261.046421659716,3230.794982688074,3233.410435035481,806994
2023-06-16,3273.729248046875,3278.8121988679663,3243.823116281688,3248.955465269003,984671
2023-06-19,3266.672119140625,3301.4638506868446,3260.306020710608,3275.7033089304964,516915
2023-06-20,3275.554931640625,3283.5991215051113,3234.495900289955,3271.9030819747386,866290
2023-06-21,3272.9892578125,3289.669453584717,3257.0984688957597,3275.555312026165,742456
2023-06-22,3205.82373046875,3283.5993382019014,3200.2964369574242,3281.7732927651227,871640
2023-06-23,3254.828125,3261.19422342919,3210.7586947671803,3222.553290316352,1260659
2023-06-26,3265.14208984375,3272.2486785606893,3228.8698605482323,3252.1631436389566,592801
2023-06-27,3282.76025390625,3301.0197441940627,3230.7948279332772,3232.4232806803875,914141
2023-06-28,3304.72119140625,3311.630188147785,3280.292952927252,3287.6954494360393,713110
2023-06-30,3318.341796875,3404.75365336895,3300.2796573978117,3309.4094029921084,1436363
2023-07-03,3315.035400390625,3336.0091412077295,3293.8149096815546,3321.253545861505,474224
2023-07-04,3304.17822265625,3342.9673517243323,3287.6953789766017,3315.0352173031256,473663
2023-07-05,3330.53125,3355.79853535879,3297.318810882317,3307.781102702759,632406
2023-07-06,3355.2060546875,3365.6683459324954,3324.0170145955226,3365.6683459324954,693995
2023-07-07,3300.23046875,3369.6165878651072,3293.765573265941,3340.993599860395,620761
2023-07-10,3299.687255859375,3328.2116857630735,3251.1269290379764,3301.5133013065574,548838
