Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
Date,,,,,
2023-05-02,166.203857421875,166.5824481179466,163.3170564268237,163.41169687968696,8893428
2023-05-03,166.91372680664062,169.09064498553113,165.7306128214569,166.2038584155304,11194149
2023-05-04,166.91372680664062,167.95485844821664,165.44666257655095,167.0083672600697,4671155
2023-05-05,164.92608642578125,166.96103666501503,163.74297246289905,166.91372366034702,5958697
2023-05-08,167.57627868652344,168.04952431148266,165.16272311076932,165.44667337420694,6287186
2023-05-09,166.5824432373047,169.09063902048828,165.82524742503696,167.7182297345518,7918748
2023-05-10,167.57627868652344,167.86022894996105,165.58864128477057,166.582459985647,6231734
2023-05-11,169.9425048828125,170.36842305198041,167.48162188402648,168.0968498548781,12125975
2023-05-12,165.58863830566406,169.65855349555358,165.16272013932553,169.51658558754409,8920297
2023-05-15,166.53512573242188,167.2923215898904,164.54750285416546,164.6894707589303,7980565
2023-05-16,167.95484924316406,168.47542225657588,166.10919441589363,167.43427622975224,7874923
2023-05-17,166.5824432373047,168.33345765052945,165.6832795287469,167.95485252324116,6639494
2023-05-18,165.73060607910156,168.19147440278346,165.30467350791596,167.52893348649636,6921939
2023-05-19,164.02691650390625,165.96722621817096,163.6956388298945,165.63594854415922,6657753
2023-05-22,164.7841339111328,167.57628023574318,163.88495566154924,164.02693801573582,13339834
2023-05-23,164.83145141601562,166.25118834274207,163.55369684734833,165.58864733206522,8359389
2023-05-24,165.58863830566406,165.91991601409964,164.16890145632888,164.68947452288046,8507023
2023-05-25,165.16273498535156,166.15655375767986,164.12158875866263,165.58865318997474,7986243
2023-05-26,165.16273498535156,167.76558610976255,164.78414423508906,165.63598064433538,6926193
2023-05-29,166.86639404296875,168.28613077996116,165.44665730597634,165.588625202752,9943211
2023-05-30,167.33966064453125,168.47544728835013,166.20387400071237,167.52895601144928,9727639
2023-05-31,164.54750061035156,167.52894210823533,162.74915866809778,167.52894210823533,41785992
2023-06-01,165.06805419921875,165.35200443855695,162.6545132706167,164.31087281739565,11602551
2023-06-02,165.2100372314453,166.487791650351,164.12156371647842,166.487791650351,7262018
2023-06-05,164.7841339111328,166.77175688895065,164.26356083040298,166.3931661624074,12239684
2023-06-06,166.01454162597656,166.34581930478728,164.26354166710092,165.16270536947584,4889564
2023-06-07,167.8602294921875,168.47544302969766,166.01455999503634,166.53513307263512,6270083
2023-06-08,172.30870056152344,174.48563289051248,168.57006375864412,169.18527717143544,27382635
2023-06-09,173.0186004638672,174.3910098647068,170.88899518736466,174.1543870562065,10235269
2023-06-12,175.76341247558594,176.47328087366367,172.87661143494122,173.0185937799425,17450400
2023-06-13,175.43215942382812,176.662586498202,175.1008817085365,176.04737296101504,8332566
2023-06-14,177.1831512451172,178.31893780622946,175.43215117574272,175.43215117574272,15061573
2023-06-15,176.70989990234375,177.27780038561176,175.4321454784546,176.99385014397777,9840499
2023-06-16,178.12965393066406,178.60289956514634,176.09470347931455,176.89921239254804,8562558
2023-06-19,175.90538024902344,178.12962571336368,175.29015235626764,178.12962571336368,5363723
2023-06-20,177.4670867919922,177.94033235677082,174.67494084825987,176.04735009765625,6035600
2023-06-21,177.4670867919922,178.60287325899924,176.52059566243489,177.4670867919922,5906854
2023-06-22,174.6276397705078,177.8930317720633,173.53918058409286,177.46711358791444,6683123
2023-06-23,176.70989990234375,177.467095732598,173.91775381794605,174.6749496482003,15255365
2023-06-26,175.0062255859375,177.37245370063278,174.5803074137544,177.37245370063278,7231775
2023-06-27,176.09469604492188,176.94653237410276,174.91158200866508,175.00622246617962,6787438
2023-06-28,178.98150634765625,180.4012432638704,175.38483660478488,176.09470506289196,32476741
2023-06-30,179.02880859375,181.39503664517315,177.94034946701933,178.0350043660002,9579059
2023-07-03,181.01644897460938,182.29421792076596,178.60289343315256,179.8333349290237,7352149
2023-07-04,183.6666259765625,184.3764943987015,178.88684237903112,180.87447973794437,13258826
2023-07-05,183.05140686035156,184.32917585889075,182.05760257516633,183.619307402438,6558910
2023-07-06,186.22215270996094,186.6007434315577,182.43618772475207,183.14605615947875,16276609
2023-07-07,182.29420471191406,187.16862844960727,181.86827213251775,186.2221372817205,12652336
2023-07-10,181.30038452148438,183.00407149733556,179.64402499207802,182.34151613172585,10238356
2023-07-11,182.1049041748047,182.6254772320476,180.59052689464608,182.34152697879603,11236383
2023-07-12,180.59051513671875,184.3291523079038,180.06994211336942,183.38266115356282,9191559
2023-07-13,177.845703125,181.53702772821234,176.94653931065835,181.53702772821234,10612659
2023-07-14,177.4197540283203,178.27160468477,174.86423094358742,177.8929995789119,12369394
2023-07-17,176.52059936523438,178.83949979283065,175.85805844910814,178.36625421812494,9058800
2023-07-18,177.32513427734375,179.02880690444474,176.33131561666167,176.99385657634647,7177677
2023-07-19,182.24685668945312,186.08014837507906,180.02259691911374,180.77979265639783,31761232
2023-07-20,182.578125,183.85589374503536,181.58432091198122,182.38882967096345,8936996
