Price,Close,High,Low,Open,Volume
Ticker,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS
Date,,,,,
2023-05-02,1560.0965576171875,1565.26377932964,1529.8247882588305,1536.600563305511,367587
2023-05-03,1543.2301025390625,1579.302825334731,1540.402757220437,1572.526931673244,1042002
2023-05-04,1566.7259521484375,1572.5267878142697,1540.6951454141047,1549.1770615829914,747747
2023-05-05,1555.904296875,1573.6969235957083,1548.2510538411775,1566.5311497871107,434617
2023-05-08,1577.4503173828125,1587.687170493146,1557.2203457600108,1559.9014263365266,769059
2023-05-09,1581.4964599609375,1593.0494570066658,1567.7985268785865,1588.2235591935905,519553
2023-05-10,1599.240234375,1614.0593699595695,1579.40026107055,1584.274953234348,670896
2023-05-11,1587.0048828125,1607.9660598348455,1577.6941728562967,1599.7765529169296,394578
2023-05-12,1596.9979248046875,1602.7987607931675,1580.277707117077,1587.1997460895843,326962
2023-05-15,1607.72216796875,1614.497942041383,1585.8347301377175,1602.5549469991083,273516
2023-05-16,1607.8685302734375,1624.247544715322,1592.610837922375,1616.4480366974815,483520
2023-05-17,1606.162353515625,1616.3017375240001,1589.1009300917879,1613.4257166084,406198
2023-05-18,1602.8475341796875,1637.8965222751492,1598.8989860305028,1613.474267597525,594239
2023-05-19,1598.6065673828125,1604.9924619886124,1572.624552273047,1603.8225834248378,348650
2023-05-22,1624.7835693359375,1629.073202905499,1582.3249562090941,1602.6037216749658,370747
2023-05-23,1642.478759765625,1662.2700579129346,1627.6109483971954,1627.6597429241315,643307
2023-05-24,1555.3192138671875,1671.9218179625732,1517.0040887011087,1642.4786080734527,2437287
2023-05-25,1608.794677734375,1620.6888790030755,1525.7786464284106,1535.5280307506368,2501705
2023-05-26,1691.5670166015625,1696.3929143569542,1607.6247202857553,1608.6484532695256,2506445
2023-05-29,1700.3414306640625,1711.7969573123528,1686.6434980036056,1711.7969573123528,582128
2023-05-30,1711.358154296875,1729.5407798716913,1689.5683041249385,1696.3928731548717,559849
2023-05-31,1715.794189453125,1723.6911670383665,1692.2006077284416,1711.0169672807315,660502
2023-06-01,1706.8245849609375,1727.3958801167164,1701.2674837645154,1715.8915595561875,330554
2023-06-02,1709.3109130859375,1718.767768864912,1694.9305703122216,1707.2147715234917,566594
2023-06-05,1729.3458251953125,1743.4336378266557,1710.9681406823954,1711.0169352080418,754132
2023-06-06,1761.9576416015625,1768.9284758270405,1726.4211801251265,1731.7833419891788,906087
2023-06-07,1754.4017333984375,1768.5383408639987,1745.2860827314735,1765.6623200530078,373808
2023-06-08,1722.4725341796875,1752.8905667034187,1713.941822605287,1749.527076601358,570269
2023-06-09,1738.1202392578125,1743.092401330315,1722.277490147218,1733.635427377677,460201
2023-06-12,1744.8472900390625,1750.9894498562262,1726.8109287794075,1740.2651269450798,436279
2023-06-13,1797.006591796875,1801.6863441914015,1741.2401573191792,1750.8920722509854,1192944
2023-06-14,1808.8519287109375,1820.2099848233706,1793.4479734650627,1813.3854160532776,690383
2023-06-15,1784.3812255859375,1808.510953947228,1781.7001446569052,1808.510953947228,581128
2023-06-16,1797.1041259765625,1816.5541008120758,1782.187519809191,1793.7405168547605,589884
2023-06-19,1829.130859375,1845.3148143967167,1799.7364402992148,1801.3451125989827,720228
2023-06-20,1851.8955078125,1856.2827306528034,1829.8131290474323,1837.856370921322,643545
2023-06-21,1811.24072265625,1860.1825858536426,1804.8060335969788,1859.207647391455,605777
2023-06-22,1798.1763916015625,1815.335283475602,1778.3850946660239,1808.608184777594,283690
2023-06-23,1800.418701171875,1808.9982067224805,1761.8111642162216,1807.1945944791814,648800
2023-06-26,1823.9635009765625,1830.8368643730985,1793.8866748231749,1812.166770014987,392942
2023-06-27,1835.6142578125,1842.6337674172898,1809.8270630470422,1809.8270630470422,470780
2023-06-28,1863.1072998046875,1880.656191168625,1825.718435617617,1833.8591475314583,608998
2023-06-30,1894.4029541015625,1903.0799304555414,1855.3079444963603,1863.1074524080634,1395387
2023-07-03,1842.5848388671875,1904.5422237214088,1837.8564112821166,1898.205123924025,573480
2023-07-04,1810.119384765625,1881.6310918371244,1805.342162854609,1847.020779007996,721898
2023-07-05,1827.66845703125,1837.6615765152058,1806.2684858516639,1818.260276836829,839386
2023-07-06,1867.9820556640625,1871.8818094337162,1822.159948870633,1840.293780097314,823919
2023-07-07,1854.674072265625,1874.6116342836422,1845.5584218763145,1867.9332109238073,407591
2023-07-10,1845.85107421875,1862.1324992517689,1839.3189149875227,1856.282868364067,403084
2023-07-11,1843.2674560546875,1879.583914336974,1832.055663564854,1848.4345585781577,334485
2023-07-12,1853.7481689453125,1891.3319783608472,1847.313598365518,1852.3832311832828,604091
2023-07-13,1844.9248046875,1873.7829598285603,1832.8843382887167,1856.575390903994,353278
2023-07-14,1870.32177734375,1874.806470006458,1845.2171145238508,1853.3578260438255,324663
2023-07-17,1851.798095703125,1885.287207296198,1849.0195449528862,1873.831680632601,381853
2023-07-18,1865.349853515625,1881.5338085866329,1849.3608385374666,1856.4291425634196,594389
2023-07-19,1892.3555908203125,1897.23028322325,1860.2314154893727,1879.925125192822,562127
2023-07-20,1868.7620849609375,1900.9837296095254,1848.8245220768806,1897.1327703026536,454525
2023-07-21,1836.44287109375,1871.8818606427728,1816.3591624328124,1868.762105146119,693371
2023-07-24,1854.430419921875,1867.0071498510172,1835.809119148546,1838.6364644831658,464889
2023-07-25,1874.660400390625,1880.1688265105856,1855.6491003559056,1873.8317264990123,313510
2023-07-26,1881.3350830078125,1899.003426765298,1867.0041170354102,1878.7338862126244,388480
2023-07-27,1887.371826171875,1900.3285639064227,1877.0652921217627,1881.6786451490766,444377
2023-07-28,1919.027587890625,1925.3095698607663,1873.8751535087627,1887.3718050902976,1210189
2023-07-31,1931.8861083984375,1937.6282959495654,1912.205489378911,1926.8309751514676,526098
2023-08-01,1891.73974609375,1943.6650690946124,1887.8134474898457,1938.4136686761149,789751
2023-08-02,1864.7955322265625,1891.3961807670644,1837.0169222359827,1891.3961807670644,868807
2023-08-03,1846.39111328125,1880.3535734940565,1840.4525384952537,1864.746512003391,763718
2023-08-04,1763.006103515625,1868.770765970919,1712.8967924074345,1815.9129980723342,3490486
2023-08-07,1719.473388671875,1758.8836347312479,1709.90303585923,1748.1844471098098,1287836
2023-08-08,1701.6578369140625,1731.4977310736617,1689.2900199420476,1727.5714323637442,1370375
2023-08-09,1716.3814697265625,1722.6144450102702,1693.2163311315394,1703.0320779786787,645904
2023-08-10,1732.1357421875,1748.8715181942423,1703.2774233116695,1715.7925001866004,1420634
2023-08-11,1706.5657958984375,1771.1534608445852,1699.6457659677933,1761.9266344492594,2169143
