Price,Close,High,Low,Open,Volume
Ticker,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS
Date,,,,,
2023-05-02,553.4853515625,563.8862307823684,552.3905477491186,563.0402515400451,555458
2023-05-03,549.1060180664062,555.6252089958981,547.413999010737,553.3857880908542,330448
2023-05-04,549.6534423828125,551.7435443470142,544.5774457565041,549.4046178276369,790563
2023-05-05,541.9398803710938,553.9829645245118,539.4516348230171,549.6534415701313,625230
2023-05-08,552.4403076171875,554.928553359764,534.6245045492524,546.8666614530911,1494378
2023-05-09,554.5802001953125,565.130337405881,532.9324631350228,547.1652160411165,1884013
2023-05-10,504.8650207519531,551.8928615218492,499.1918087634086,551.8928615218492,8397675
2023-05-11,506.3082275390625,516.9579308714531,504.1185592583923,505.21339339872736,3371977
2023-05-12,500.1373596191406,512.2800101515703,498.3458349582012,509.39362099081353,2155113
2023-05-15,502.476318359375,507.0546963001118,496.404993071056,500.1373614400114,810857
2023-05-16,503.3720703125,511.98142413862024,501.63029844290656,502.12794754850466,870226
2023-05-17,500.5354919433594,507.5523629437707,494.3646609180382,505.4124473723966,893233
2023-05-18,493.3195495605469,503.17299572176245,492.67261180168606,500.6349974469658,758596
2023-05-19,492.3740234375,496.4049689303056,486.75056440247613,493.8171875788584,738378
2023-05-22,503.0237121582031,504.118546270331,488.69142392642163,494.66321322083814,889558
2023-05-23,504.7654724121094,511.43395207952625,503.8697101133925,506.50724424953836,944612
2023-05-24,509.3438720703125,518.0527316318469,503.52137131721116,505.4124318900403,1464657
2023-05-25,503.7204284667969,511.63303098531065,501.97865660513725,510.58798001795117,616554
2023-05-26,508.79644775390625,509.59267415764145,502.8246586036214,505.06407953497825,598726
2023-05-29,512.180419921875,514.4696543379639,507.85089713144237,509.59266894913964,804560
2023-05-30,510.3889465332031,514.1710678527445,506.7063611166166,512.1804712900189,443308
2023-05-31,509.8912658691406,515.1663342846018,506.60679389333893,510.3391622177005,754821
2023-06-01,512.180419921875,517.3559826155257,509.5429161896986,510.7870389166252,957532
2023-06-02,511.23492431640625,518.1024451732874,509.9409881095263,516.5597451745214,600008
2023-06-05,514.1710205078125,517.05740955726,511.5832695138241,511.5832695138241,887687
2023-06-06,509.4433898925781,520.5409587509788,508.29880303706426,514.1710259698588,1097158
2023-06-07,519.0977783203125,520.5409728995942,509.29411508027204,511.5832888535209,938593
2023-06-08,510.63775634765625,521.934427963596,509.59270533206137,520.9391297109943,972574
2023-06-09,504.1185607910156,513.3748223143432,502.7749020862508,511.7823694225691,727436
2023-06-12,502.5758361816406,505.26312308618213,498.8434679469243,504.3176080245083,670917
2023-06-13,510.1898498535156,512.0809407951813,503.72044171415985,505.86032683994335,1001565
2023-06-14,515.863037109375,520.4414452090481,509.2443102542829,512.0809161562053,1139950
2023-06-15,517.9531860351562,523.5268314240495,516.410425290782,518.9982369520515,1093620
2023-06-16,516.8583374023438,523.4273418987065,514.0715146227567,519.048005567798,569689
2023-06-19,517.7044067382812,519.8442615173702,513.5738947198462,517.654593227455,454607
2023-06-20,515.9127807617188,519.5456433719244,512.1306598753138,518.0526961208556,662377
2023-06-21,529.6480102539062,532.4845860861184,515.5645151263725,518.4010909585846,2514068
2023-06-22,521.8348388671875,536.714559242461,520.5409633450294,533.5295928237919,2338366
2023-06-23,500.4359130859375,521.7850712107188,498.6443885103865,521.7850712107188,2035407
2023-06-26,505.7110290527344,507.5025536898727,498.7936943097177,500.63500208205437,1048410
2023-06-27,505.0640869140625,513.2752971156715,503.6208923653555,505.86031332943065,1307198
2023-06-28,503.3720703125,509.294106818754,502.3270193403803,508.29880860755776,1309200
2023-06-30,501.232177734375,507.30350280665795,499.9382718547233,505.61148372330206,1504899
2023-07-03,501.879150390625,506.5570643882262,501.0331407901108,501.8293976269858,881312
2023-07-04,488.3928527832031,504.1185526409241,485.80507131476907,503.57115076498815,2209752
2023-07-05,484.06329345703125,491.1796696270631,482.8191706869526,491.1796696270631,1716471
2023-07-06,483.7149353027344,487.1984790754907,477.74314597800924,486.70082996509694,1675077
2023-07-07,469.8802795410156,486.5017410176535,468.78544546193405,485.1581127662385,3313526
2023-07-10,451.9649353027344,473.76196060887037,450.27291615092315,472.7666623722971,3463112
2023-07-11,447.08795166015625,456.4437484157009,445.64475715902825,451.86537074304596,2277312
2023-07-12,453.35833740234375,455.34893383440675,446.39124989012333,449.72550498864706,1800051
2023-07-13,446.1921691894531,454.50291520221765,442.90769729175713,453.95551334396515,1275248
2023-07-14,451.1686706542969,452.06446335093034,443.80346990637275,448.6804251060731,1252530
2023-07-17,461.9676513671875,463.8089591036833,453.1592562621815,454.8512753441701,2132156
2023-07-18,462.81365966796875,467.4915733239263,459.82776508946574,464.75450329363184,1484350
2023-07-19,464.5554504394531,467.14323192111146,463.01275032731974,463.75922400236976,775135
2023-07-20,463.9582824707031,469.6812475230183,462.7141596332433,465.7995903449622,1033847
2023-07-21,468.1882629394531,471.4727651939819,458.78271325960276,463.9582456279934,1813637
2023-07-24,462.6146240234375,475.75257334494336,461.17145975552876,471.1741952253827,850478
2023-07-25,458.9320068359375,461.81836554578047,457.09069908814587,461.81836554578047,778257
2023-07-26,462.0174560546875,465.252175340968,459.33013865183307,461.2211992366864,627337
2023-07-27,458.08599853515625,465.74980685800426,456.6428039892658,464.3066123121138,700936
2023-07-28,459.9832458496094,462.22998918375606,458.3356401659165,459.58383090710913,650668
