Price,Close,High,Low,Open,Volume
Ticker,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
Date,,,,,
2023-05-02,674.0570068359375,678.4089764420241,665.2541839198557,676.3318753428894,5563089
2023-05-03,662.3364868164062,677.3704327462516,649.5773491493359,667.6280330046467,5645727
2023-05-04,672.326171875,674.5515987035675,660.4077869334963,662.6826556178743,5124811
2023-05-05,676.4308471679688,686.0248608460656,670.1007202755052,675.3428245375269,5193692
2023-05-08,677.61767578125,683.107109909707,671.1886653454941,677.2220805909564,3671007
2023-05-09,682.958740234375,688.2997885632135,677.024268921694,677.6176919055365,4029312
2023-05-10,683.4532470703125,684.8379811249705,678.0627571434408,684.4423255754793,1794579
2023-05-11,701.058837890625,706.20205823157,684.6896005753562,686.4204879729826,5979387
2023-05-12,692.35498046875,704.2239229910714,687.4590296045798,704.2239229910714,4025355
2023-05-15,686.469970703125,694.036445925031,679.9915181313683,692.1571724911328,2616737
2023-05-16,679.4969482421875,691.1680627903932,677.815502672097,686.4699397858075,1403759
2023-05-17,677.1231079101562,684.392871009211,675.0955090859453,679.7441900475782,2295396
2023-05-18,657.6878051757812,682.1674997081163,654.0776442589403,682.1674997081163,4405410
2023-05-19,680.5848999023438,686.568873194288,652.2972786089555,656.7481319125799,6340270
2023-05-22,721.7306518554688,745.1718262737448,685.5798418323981,691.2670436670494,30204070
2023-05-23,726.0330810546875,777.0695692960218,722.0273250919311,736.1711359618002,39497528
2023-05-24,710.4057006835938,730.9290815247836,701.0094540334104,730.9290815247836,12809164
2023-05-25,716.5874633789062,719.0601599399101,697.89385323029,709.1693736958948,7458008
2023-05-26,718.9117431640625,722.3735182009893,712.7300020266933,721.1371699735155,4507617
2023-05-29,729.4454345703125,731.9181309586864,720.0986301485461,723.0164239605402,4302323
2023-05-30,726.0330810546875,734.2424207594175,719.7030146996766,731.918110367163,4785799
2023-05-31,730.7806396484375,740.8198107641616,713.4223237129229,727.9617900165861,13649365
2023-06-01,724.054931640625,736.8140689277469,721.0382541735567,722.5218719804981,3771760
2023-06-02,728.5552368164062,735.8744422442179,725.9836567301827,729.9399709357967,5554473
2023-06-05,730.7312622070312,735.8744830331268,726.9727755770808,729.9400113957628,5166097
2023-06-06,737.2592163085938,738.8417179291544,731.9181676942092,734.7865197961133,5492469
2023-06-07,735.627197265625,742.7980170036765,733.8468678871324,741.8089384191177,2129238
2023-06-08,728.3574829101562,740.8198487415602,724.9945916255856,736.8140926077921,2141709
2023-06-09,726.9232788085938,733.8962703820422,724.9945635984325,729.9399562559934,1335172
2023-06-12,733.9951782226562,738.3965899063232,725.5385685738732,727.1705723519563,4571836
2023-06-13,729.7915649414062,734.2919205214146,727.0221571473288,732.9071864400947,3636359
2023-06-14,731.2752075195312,734.6380987632817,727.7639907132581,728.3079718463036,3900945
2023-06-15,731.4236450195312,740.5231804660369,728.9509484508378,729.2476599653672,6448934
2023-06-16,739.2373657226562,741.5122344164342,732.7094107774108,732.9072385700363,6800269
2023-06-19,727.6156616210938,741.7100310005537,723.016422202476,741.7100310005537,5256363
2023-06-20,729.7421875,733.8963297420648,722.2252141999342,729.940015296016,6753358
2023-06-21,741.2649536132812,745.023440142344,725.2913104040576,731.8192652510709,9312613
2023-06-22,737.4569702148438,749.7215688393251,732.9072328627176,746.7543330787473,10061086
